CUST_CODE,TotalSpend,TotalVisits,TotalSKUs,FirstDate,LastDate,TotalQuantity,TicketSize,total_days,recency,avg_Quantity_per_TotalVisit,Cluster
CUST0000778760,100.89000000000001,12,44,2006-12-25,2008-05-31,71,8.4075,524,36,5.916666666666667,Cluster 2
CUST0000778807,5.09,1,3,2007-01-26,2007-01-26,3,5.09,1,527,3.0,Cluster 0
CUST0000778814,27.720000000000002,2,12,2007-03-17,2007-08-10,21,13.860000000000001,147,331,10.5,Cluster 0
CUST0000779002,3.04,3,2,2006-06-04,2008-06-08,3,1.0133333333333334,736,28,1.0,Cluster 2
CUST0000779201,2.0100000000000002,1,2,2007-03-06,2007-03-06,2,2.0100000000000002,1,488,2.0,Cluster 0
CUST0000779293,38.97,1,26,2007-08-11,2007-08-11,28,38.97,1,330,28.0,Cluster 1
CUST0000779513,0.54,1,1,2007-02-24,2007-02-24,1,0.54,1,498,1.0,Cluster 0
CUST0000779619,78.71999999999998,4,38,2006-07-23,2007-06-08,59,19.679999999999996,321,394,14.75,Cluster 0
CUST0000779740,167.64000000000001,2,27,2007-02-11,2008-05-11,80,83.82000000000001,456,56,40.0,Cluster 1
CUST0000779849,108.74,12,40,2006-04-29,2008-06-27,97,9.061666666666666,791,9,8.083333333333334,Cluster 2
CUST0000779978,204.2900000000002,18,72,2006-09-04,2008-06-24,216,11.349444444444455,660,12,12.0,Cluster 2
CUST0000779987,1.99,1,1,2007-04-13,2007-04-13,1,1.99,1,450,1.0,Cluster 0
CUST0000780008,75.32000000000001,4,36,2007-02-27,2007-04-14,44,18.830000000000002,47,449,11.0,Cluster 0
CUST0000780018,32.32,3,5,2006-10-02,2007-10-19,11,10.773333333333333,383,261,3.6666666666666665,Cluster 2
CUST0000780025,28.36,2,13,2006-04-24,2006-12-25,24,14.18,246,559,12.0,Cluster 0
CUST0000780201,32.69,5,22,2007-10-15,2008-06-09,25,6.537999999999999,239,27,5.0,Cluster 2
CUST0000780215,309.7799999999998,10,102,2006-12-01,2008-06-13,201,30.97799999999998,561,23,20.1,Cluster 1
CUST0000780900,3.92,1,1,2007-11-06,2007-11-06,4,3.92,1,243,4.0,Cluster 0
CUST0000780955,3.7,1,3,2006-07-25,2006-07-25,3,3.7,1,712,3.0,Cluster 0
CUST0000781030,44.73000000000001,6,24,2006-10-04,2008-06-15,31,7.455000000000002,621,21,5.166666666666667,Cluster 2
CUST0000781088,11.9,1,4,2007-01-15,2007-01-15,6,11.9,1,538,6.0,Cluster 0
CUST0000781198,1.02,1,1,2006-12-12,2006-12-12,1,1.02,1,572,1.0,Cluster 0
CUST0000781202,6.74,1,8,2007-12-28,2007-12-28,12,6.74,1,191,12.0,Cluster 0
CUST0000781568,239.57999999999996,10,94,2006-07-12,2008-04-26,173,23.957999999999995,655,71,17.3,Cluster 2
CUST0000782031,12.37,1,9,2007-04-10,2007-04-10,11,12.37,1,453,11.0,Cluster 0
CUST0000782184,62.40000000000002,2,20,2006-06-02,2006-12-14,46,31.20000000000001,196,570,23.0,Cluster 1
CUST0000782365,21.27,3,18,2007-09-03,2008-01-11,39,7.09,131,177,13.0,Cluster 0
CUST0000782483,1.85,1,1,2007-07-19,2007-07-19,1,1.85,1,353,1.0,Cluster 0
CUST0000782653,0.32,1,1,2006-11-17,2006-11-17,1,0.32,1,597,1.0,Cluster 0
CUST0000782658,1.29,1,1,2007-12-06,2007-12-06,1,1.29,1,213,1.0,Cluster 0
CUST0000782711,29.93,4,11,2006-09-12,2008-05-19,18,7.4825,616,48,4.5,Cluster 2
CUST0000782803,951.3399999999999,42,159,2006-08-15,2008-07-05,1284,22.65095238095238,691,1,30.571428571428573,Cluster 1
CUST0000782870,7.0200000000000005,2,4,2007-03-12,2007-11-13,6,3.5100000000000002,247,236,3.0,Cluster 0
CUST0000783161,4.16,1,2,2007-04-21,2007-04-21,4,4.16,1,442,4.0,Cluster 0
CUST0000783207,2061.719999999993,421,429,2006-04-10,2008-07-06,2020,4.897197149643689,819,0,4.798099762470309,Cluster 3
CUST0000783333,257.03000000000014,41,85,2007-06-06,2008-06-30,200,6.269024390243906,391,6,4.878048780487805,Cluster 2
CUST0000783947,449.14000000000004,42,110,2006-04-23,2008-07-06,355,10.693809523809525,806,0,8.452380952380953,Cluster 2
CUST0000783982,0.21,1,1,2008-01-02,2008-01-02,1,0.21,1,186,1.0,Cluster 0
CUST0000784030,484.59999999999974,20,122,2006-11-30,2008-06-30,386,24.229999999999986,579,6,19.3,Cluster 2
CUST0000784216,417.39000000000044,62,112,2006-08-15,2008-07-05,251,6.732096774193556,691,1,4.048387096774194,Cluster 2
CUST0000784384,0.89,1,1,2006-08-05,2006-08-05,1,0.89,1,701,1.0,Cluster 0
CUST0000784507,4.05,2,3,2007-10-24,2007-12-08,4,2.025,46,211,2.0,Cluster 0
CUST0000784520,761.5299999999985,78,188,2006-04-24,2008-06-22,715,9.76320512820511,791,14,9.166666666666666,Cluster 2
CUST0000784705,30.71,5,9,2007-03-06,2008-06-29,15,6.142,482,7,3.0,Cluster 2
CUST0000784769,3.72,2,1,2008-02-05,2008-06-27,2,1.86,144,9,1.0,Cluster 2
CUST0000784863,2.94,3,4,2006-04-15,2007-06-13,4,0.98,425,389,1.3333333333333333,Cluster 0
CUST0000785079,6.57,7,4,2006-05-25,2008-06-13,11,0.9385714285714286,751,23,1.5714285714285714,Cluster 2
CUST0000785097,2.51,1,1,2006-04-30,2006-04-30,1,2.51,1,798,1.0,Cluster 0
CUST0000785456,26.650000000000002,4,5,2007-01-28,2008-02-23,14,6.6625000000000005,392,134,3.5,Cluster 2
CUST0000785466,0.36,1,1,2006-04-23,2006-04-23,1,0.36,1,805,1.0,Cluster 0
CUST0000785649,3.8200000000000003,1,4,2006-11-07,2006-11-07,4,3.8200000000000003,1,607,4.0,Cluster 0
CUST0000785656,1.35,1,2,2007-11-10,2007-11-10,2,1.35,1,239,2.0,Cluster 0
CUST0000785765,9.94,1,3,2006-10-28,2006-10-28,3,9.94,1,617,3.0,Cluster 0
CUST0000785793,1.76,2,1,2007-05-15,2008-04-25,2,0.88,347,72,1.0,Cluster 2
CUST0000785895,1759.9199999999948,145,404,2006-04-14,2008-07-02,1422,12.137379310344793,811,4,9.806896551724138,Cluster 3
CUST0000785905,30.300000000000004,1,13,2007-09-02,2007-09-02,18,30.300000000000004,1,308,18.0,Cluster 1
CUST0000786123,30.109999999999992,3,18,2006-11-15,2007-11-05,29,10.036666666666664,356,244,9.666666666666666,Cluster 2
CUST0000786722,0.53,1,1,2007-10-02,2007-10-02,1,0.53,1,278,1.0,Cluster 0
CUST0000787294,1.05,2,2,2006-06-01,2006-11-13,3,0.525,166,601,1.5,Cluster 0
CUST0000787330,2036.3999999999958,108,213,2006-04-13,2008-06-05,1774,18.855555555555515,785,31,16.425925925925927,Cluster 3
CUST0000787823,245.22,9,104,2006-10-24,2008-02-04,256,27.246666666666666,469,153,28.444444444444443,Cluster 1
CUST0000787846,413.21000000000004,30,104,2006-06-14,2008-04-26,238,13.773666666666667,683,71,7.933333333333334,Cluster 2
CUST0000787886,35.8,2,14,2006-11-06,2008-06-13,38,17.9,586,23,19.0,Cluster 2
CUST0000788290,0.1,1,1,2008-03-03,2008-03-03,1,0.1,1,125,1.0,Cluster 0
CUST0000788391,10.519999999999998,2,5,2007-02-06,2008-06-12,10,5.259999999999999,493,24,5.0,Cluster 2
CUST0000788402,25.340000000000003,1,21,2006-12-01,2006-12-01,31,25.340000000000003,1,583,31.0,Cluster 1
CUST0000788454,1341.3700000000001,61,351,2006-04-16,2008-07-03,898,21.989672131147543,810,3,14.721311475409836,Cluster 3
CUST0000788586,80.23,33,32,2006-05-14,2008-06-04,84,2.431212121212121,753,32,2.5454545454545454,Cluster 2
CUST0000788865,24.25,3,14,2006-08-14,2008-02-16,42,8.083333333333334,552,141,14.0,Cluster 2
CUST0000789571,2517.8800000000024,315,283,2006-04-12,2008-07-02,1807,7.993269841269849,813,4,5.7365079365079366,Cluster 3
CUST0000789660,88.52000000000001,4,22,2007-07-12,2008-05-16,52,22.130000000000003,310,51,13.0,Cluster 2
CUST0000789670,101.99000000000002,10,31,2006-09-17,2008-06-18,62,10.199000000000002,641,18,6.2,Cluster 2
CUST0000789867,4.87,4,3,2006-07-11,2006-12-17,10,1.2175,160,567,2.5,Cluster 0
CUST0000790456,263.2399999999998,9,89,2006-07-07,2008-06-03,191,29.248888888888864,698,33,21.22222222222222,Cluster 1
CUST0000790941,51.279999999999994,1,25,2007-02-04,2007-02-04,29,51.279999999999994,1,518,29.0,Cluster 1
CUST0000791183,7.0,4,2,2006-08-28,2006-09-23,6,1.75,27,652,1.5,Cluster 0
CUST0000791596,68.88999999999999,2,14,2006-04-26,2007-12-05,28,34.44499999999999,589,214,14.0,Cluster 1
CUST0000791696,204.07000000000002,17,69,2006-07-23,2008-07-05,137,12.004117647058825,714,1,8.058823529411764,Cluster 2
CUST0000791897,354.5799999999996,15,116,2006-07-22,2008-05-30,228,23.63866666666664,679,37,15.2,Cluster 2
CUST0000792020,3.3100000000000005,1,3,2006-07-02,2006-07-02,3,3.3100000000000005,1,735,3.0,Cluster 0
CUST0000792239,35.050000000000004,4,21,2008-02-09,2008-02-17,36,8.762500000000001,9,140,9.0,Cluster 0
CUST0000792241,7.6899999999999995,1,3,2006-07-06,2006-07-06,8,7.6899999999999995,1,731,8.0,Cluster 0
CUST0000792393,21.540000000000003,2,5,2007-08-02,2008-07-02,10,10.770000000000001,336,4,5.0,Cluster 2
CUST0000792394,785.220000000001,120,135,2006-05-08,2008-06-30,490,6.543500000000009,785,6,4.083333333333333,Cluster 2
CUST0000792431,410.6699999999994,73,139,2006-04-11,2008-07-05,375,5.625616438356156,817,1,5.136986301369863,Cluster 2
CUST0000792561,7.880000000000001,3,2,2006-06-17,2006-07-03,3,2.626666666666667,17,734,1.0,Cluster 0
CUST0000793081,23.97,1,11,2006-07-31,2006-07-31,13,23.97,1,706,13.0,Cluster 0
CUST0000793091,11.85,2,8,2006-08-07,2006-08-07,11,5.925,1,699,5.5,Cluster 0
CUST0000793174,97.67999999999999,3,4,2007-11-17,2008-05-29,28,32.559999999999995,195,38,9.333333333333334,Cluster 2
CUST0000793185,0.4,1,1,2007-05-15,2007-05-15,1,0.4,1,418,1.0,Cluster 0
CUST0000793220,1.36,1,3,2008-03-24,2008-03-24,5,1.36,1,104,5.0,Cluster 0
CUST0000793421,6.590000000000001,9,5,2006-05-18,2008-05-28,12,0.7322222222222223,742,39,1.3333333333333333,Cluster 2
CUST0000793719,27.840000000000003,2,18,2007-01-29,2007-02-03,36,13.920000000000002,6,519,18.0,Cluster 0
CUST0000793912,0.27,1,1,2006-11-03,2006-11-03,1,0.27,1,611,1.0,Cluster 0
CUST0000793932,68.64000000000001,3,43,2007-11-24,2007-12-12,63,22.880000000000006,19,207,21.0,Cluster 1
CUST0000794299,74.80000000000003,7,10,2006-10-23,2008-06-07,22,10.685714285714289,594,29,3.142857142857143,Cluster 2
CUST0000794328,588.8900000000007,113,68,2006-05-27,2008-06-30,460,5.211415929203546,766,6,4.070796460176991,Cluster 2
CUST0000794330,0.26,1,1,2007-02-17,2007-02-17,1,0.26,1,505,1.0,Cluster 0
CUST0000794346,7.84,3,1,2007-06-24,2008-04-25,7,2.6133333333333333,307,72,2.3333333333333335,Cluster 2
CUST0000794405,62.849999999999994,2,39,2006-11-26,2007-12-08,55,31.424999999999997,378,211,27.5,Cluster 1
CUST0000794408,7.61,3,4,2007-12-25,2008-03-02,6,2.5366666666666666,69,126,2.0,Cluster 0
CUST0000794560,0.47,1,1,2007-08-19,2007-08-19,1,0.47,1,322,1.0,Cluster 0
CUST0000794594,12.629999999999999,1,2,2006-04-30,2006-04-30,6,12.629999999999999,1,798,6.0,Cluster 0
CUST0000794855,149.91,22,53,2006-10-06,2008-06-07,111,6.8140909090909085,611,29,5.045454545454546,Cluster 2
CUST0000794911,1.44,1,1,2006-09-12,2006-09-12,1,1.44,1,663,1.0,Cluster 0
CUST0000795193,65.02,5,10,2007-03-30,2007-08-04,18,13.004,128,337,3.6,Cluster 0
CUST0000795305,5.88,3,4,2006-11-20,2008-06-07,7,1.96,566,29,2.3333333333333335,Cluster 2
CUST0000795333,890.6400000000004,59,120,2006-04-26,2008-06-28,344,15.09559322033899,795,8,5.830508474576271,Cluster 2
CUST0000795351,17.97,5,14,2006-05-20,2007-07-25,14,3.594,432,347,2.8,Cluster 0
CUST0000795634,4.9399999999999995,4,4,2006-04-19,2008-05-14,16,1.2349999999999999,757,53,4.0,Cluster 2
CUST0000795637,56.02000000000001,4,27,2006-11-28,2008-06-07,46,14.005000000000003,558,29,11.5,Cluster 2
CUST0000795837,9.15,2,5,2007-05-05,2008-02-17,7,4.575,289,140,3.5,Cluster 2
CUST0000796063,5.08,1,3,2007-01-06,2007-01-06,5,5.08,1,547,5.0,Cluster 0
CUST0000796097,47.06000000000002,2,22,2007-08-01,2007-08-13,31,23.53000000000001,13,328,15.5,Cluster 0
CUST0000796169,21.6,1,7,2006-11-24,2006-11-24,16,21.6,1,590,16.0,Cluster 0
CUST0000796356,39.8,2,22,2008-03-23,2008-04-01,38,19.9,10,96,19.0,Cluster 1
CUST0000796361,46.16,8,1,2007-10-03,2008-04-09,8,5.77,190,88,1.0,Cluster 0
CUST0000796375,206.90999999999983,19,57,2007-08-15,2008-06-04,134,10.889999999999992,295,32,7.052631578947368,Cluster 2
CUST0000796401,278.7399999999997,16,85,2006-07-24,2008-06-16,189,17.421249999999983,694,20,11.8125,Cluster 2
CUST0000796427,279.8900000000001,7,45,2007-02-12,2008-05-16,122,39.984285714285726,460,51,17.428571428571427,Cluster 1
CUST0000796990,3.8,3,2,2007-06-21,2008-03-22,4,1.2666666666666666,276,106,1.3333333333333333,Cluster 2
CUST0000797009,1.6800000000000002,1,2,2007-10-14,2007-10-14,2,1.6800000000000002,1,266,2.0,Cluster 0
CUST0000797327,3.36,2,1,2006-09-18,2008-04-08,6,1.68,569,89,3.0,Cluster 2
CUST0000797393,25.050000000000008,4,9,2008-01-14,2008-03-23,41,6.262500000000002,70,105,10.25,Cluster 0
CUST0000797575,20.16,3,8,2006-11-01,2008-06-13,13,6.72,591,23,4.333333333333333,Cluster 2
CUST0000797618,72.84000000000003,4,29,2006-12-04,2008-03-10,51,18.210000000000008,463,118,12.75,Cluster 2
CUST0000797905,2945.9100000000058,180,386,2006-05-01,2008-07-04,2031,16.3661666666667,796,2,11.283333333333333,Cluster 3
CUST0000798234,8.7,2,2,2007-02-28,2008-06-24,12,4.35,483,12,6.0,Cluster 2
CUST0000798390,1.28,2,2,2008-03-17,2008-06-22,4,0.64,98,14,2.0,Cluster 0
CUST0000798581,232.67999999999998,22,70,2006-06-15,2008-06-07,183,10.576363636363636,724,29,8.318181818181818,Cluster 2
CUST0000798613,4.55,1,1,2007-12-04,2007-12-04,1,4.55,1,215,1.0,Cluster 0
CUST0000798710,5.430000000000001,3,2,2007-10-08,2007-10-14,5,1.8100000000000003,7,266,1.6666666666666667,Cluster 0
CUST0000799033,177.96,3,42,2007-10-09,2007-11-02,79,59.32,25,247,26.333333333333332,Cluster 1
CUST0000799209,58.41,1,37,2006-09-03,2006-09-03,51,58.41,1,672,51.0,Cluster 1
CUST0000799809,1.02,1,1,2007-02-07,2007-02-07,1,1.02,1,515,1.0,Cluster 0
CUST0000800019,13.010000000000002,1,9,2006-12-05,2006-12-05,9,13.010000000000002,1,579,9.0,Cluster 0
CUST0000800043,1.36,2,1,2007-10-03,2008-06-10,2,0.68,252,26,1.0,Cluster 2
CUST0000800070,1766.1100000000024,156,217,2006-04-18,2008-07-05,1322,11.321217948717964,810,1,8.474358974358974,Cluster 3
CUST0000800372,258.28,25,113,2006-07-04,2008-06-03,197,10.331199999999999,701,33,7.88,Cluster 2
CUST0000800899,0.31,1,1,2006-08-07,2006-08-07,1,0.31,1,699,1.0,Cluster 0
CUST0000801239,4612.550000000024,262,336,2006-04-10,2008-07-04,4733,17.605152671755818,817,2,18.064885496183205,Cluster 3
CUST0000801359,0.86,1,1,2007-07-17,2007-07-17,1,0.86,1,355,1.0,Cluster 0
CUST0000801434,12.850000000000001,5,13,2006-09-07,2008-04-28,18,2.5700000000000003,600,69,3.6,Cluster 2
CUST0000801484,21.95,1,15,2006-10-29,2006-10-29,17,21.95,1,616,17.0,Cluster 0
CUST0000801643,85.14000000000001,2,30,2006-09-30,2006-10-02,44,42.57000000000001,3,643,22.0,Cluster 1
CUST0000801648,88.78000000000003,20,47,2006-08-17,2008-06-30,171,4.439000000000002,684,6,8.55,Cluster 2
CUST0000801731,0.21,1,1,2007-08-13,2007-08-13,1,0.21,1,328,1.0,Cluster 0
CUST0000802170,1.99,1,1,2006-08-24,2006-08-24,1,1.99,1,682,1.0,Cluster 0
CUST0000802384,0.98,1,1,2007-06-10,2007-06-10,1,0.98,1,392,1.0,Cluster 0
CUST0000802656,0.81,1,1,2007-12-20,2007-12-20,1,0.81,1,199,1.0,Cluster 0
CUST0000802771,2.55,1,3,2007-10-30,2007-10-30,3,2.55,1,250,3.0,Cluster 0
CUST0000802824,92.95000000000003,4,43,2007-01-25,2008-01-03,62,23.237500000000008,344,185,15.5,Cluster 2
CUST0000803062,134.99000000000004,8,37,2006-12-18,2008-06-18,67,16.873750000000005,549,18,8.375,Cluster 2
CUST0000803126,2.96,1,2,2006-09-23,2006-09-23,2,2.96,1,652,2.0,Cluster 0
CUST0000803466,729.4899999999998,182,156,2006-04-17,2008-07-06,515,4.008186813186812,812,0,2.82967032967033,Cluster 2
CUST0000803569,0.31,1,1,2008-03-24,2008-03-24,1,0.31,1,104,1.0,Cluster 0
CUST0000803991,19.990000000000002,1,8,2006-08-05,2006-08-05,12,19.990000000000002,1,701,12.0,Cluster 0
CUST0000804019,1.92,1,2,2007-03-14,2007-03-14,2,1.92,1,480,2.0,Cluster 0
CUST0000804047,9.86,1,8,2008-01-09,2008-01-09,10,9.86,1,179,10.0,Cluster 0
CUST0000804061,249.59000000000006,15,59,2006-11-23,2008-04-28,274,16.639333333333337,523,69,18.266666666666666,Cluster 2
CUST0000804109,1.48,1,2,2006-05-13,2006-05-13,2,1.48,1,785,2.0,Cluster 0
CUST0000804514,20.23,1,6,2007-10-19,2007-10-19,6,20.23,1,261,6.0,Cluster 0
CUST0000804571,23.159999999999997,11,11,2006-07-05,2007-08-07,26,2.105454545454545,399,334,2.3636363636363638,Cluster 0
CUST0000804573,339.9600000000002,20,88,2006-04-11,2007-05-20,233,16.99800000000001,405,413,11.65,Cluster 2
CUST0000805042,1.68,1,1,2006-07-18,2006-07-18,3,1.68,1,719,3.0,Cluster 0
CUST0000805119,4.3,3,1,2007-09-11,2007-12-13,10,1.4333333333333333,94,206,3.3333333333333335,Cluster 0
CUST0000805189,98.44000000000003,5,31,2006-07-04,2008-03-26,79,19.688000000000006,632,102,15.8,Cluster 2
CUST0000805341,288.56999999999977,32,134,2007-06-21,2008-05-04,220,9.017812499999993,319,63,6.875,Cluster 2
CUST0000805687,0.31,1,1,2006-05-18,2006-05-18,1,0.31,1,780,1.0,Cluster 0
CUST0000805965,2.4699999999999998,5,3,2007-03-25,2008-04-20,5,0.49399999999999994,393,77,1.0,Cluster 2
CUST0000806159,111.71000000000004,16,66,2006-05-24,2008-01-12,114,6.981875000000002,599,176,7.125,Cluster 2
CUST0000806205,87.28999999999999,4,40,2006-12-05,2008-07-06,65,21.822499999999998,580,0,16.25,Cluster 2
CUST0000806335,9.090000000000002,2,7,2007-07-20,2007-11-01,7,4.545000000000001,105,248,3.5,Cluster 0
CUST0000806500,10.370000000000001,1,3,2007-02-26,2007-02-26,3,10.370000000000001,1,496,3.0,Cluster 0
CUST0000806673,13.180000000000003,2,9,2007-05-06,2007-06-03,11,6.590000000000002,29,399,5.5,Cluster 0
CUST0000806887,1.8900000000000001,1,2,2008-01-31,2008-01-31,2,1.8900000000000001,1,157,2.0,Cluster 0
CUST0000807189,6.6499999999999995,3,4,2007-09-14,2008-03-06,5,2.2166666666666663,175,122,1.6666666666666667,Cluster 0
CUST0000807387,2.3,1,2,2006-10-04,2006-10-04,2,2.3,1,641,2.0,Cluster 0
CUST0000807555,2.31,4,5,2007-03-17,2007-06-12,5,0.5775,88,390,1.25,Cluster 0
CUST0000807628,2.79,2,5,2007-04-23,2007-08-02,5,1.395,102,339,2.5,Cluster 0
CUST0000808133,18.999999999999996,3,8,2006-08-14,2008-06-06,21,6.333333333333332,663,30,7.0,Cluster 2
CUST0000808289,0.34,1,1,2006-08-09,2006-08-09,1,0.34,1,697,1.0,Cluster 0
CUST0000808396,6.12,2,1,2007-05-30,2008-04-25,6,3.06,332,72,3.0,Cluster 2
CUST0000808725,2.74,2,1,2007-02-07,2008-04-27,2,1.37,446,70,1.0,Cluster 2
CUST0000809233,139.75000000000009,29,33,2006-11-08,2008-05-08,86,4.818965517241383,548,59,2.9655172413793105,Cluster 2
CUST0000809412,2.92,1,3,2007-12-15,2007-12-15,3,2.92,1,204,3.0,Cluster 0
CUST0000809685,16.03,1,4,2007-07-01,2007-07-01,17,16.03,1,371,17.0,Cluster 0
CUST0000809769,3407.550000000007,173,766,2006-04-18,2008-07-04,2733,19.696820809248596,809,2,15.797687861271676,Cluster 3
CUST0000809847,4.49,2,2,2007-07-31,2007-08-04,4,2.245,5,337,2.0,Cluster 0
CUST0000809879,451.9200000000002,69,73,2006-04-24,2008-07-04,331,6.549565217391307,803,2,4.797101449275362,Cluster 2
CUST0000810545,2.85,1,1,2007-12-21,2007-12-21,3,2.85,1,198,3.0,Cluster 0
CUST0000811062,7.82,3,3,2006-06-28,2008-04-19,6,2.606666666666667,662,78,2.0,Cluster 2
CUST0000811783,4061.6100000000033,255,577,2006-04-13,2008-07-04,2383,15.92788235294119,814,2,9.345098039215687,Cluster 3
CUST0000812122,22.269999999999996,1,10,2007-09-27,2007-09-27,14,22.269999999999996,1,283,14.0,Cluster 0
CUST0000812185,9.9,2,3,2007-07-12,2008-05-13,6,4.95,307,54,3.0,Cluster 2
CUST0000812339,8.71,1,2,2006-07-26,2006-07-26,2,8.71,1,711,2.0,Cluster 0
CUST0000812410,1325.7000000000035,93,264,2006-04-14,2008-07-01,1628,14.254838709677456,810,5,17.50537634408602,Cluster 3
CUST0000812445,0.95,1,2,2006-07-21,2006-07-21,2,0.95,1,716,2.0,Cluster 0
CUST0000812846,85.48,5,35,2007-04-28,2008-05-15,62,17.096,384,52,12.4,Cluster 2
CUST0000813337,7.23,1,1,2006-10-24,2006-10-24,3,7.23,1,621,3.0,Cluster 0
CUST0000813347,9.12,4,5,2006-08-20,2008-07-02,12,2.28,683,4,3.0,Cluster 2
CUST0000813384,239.7799999999998,40,100,2006-12-26,2008-06-08,204,5.994499999999995,531,28,5.1,Cluster 2
CUST0000813480,11.649999999999999,1,6,2007-04-22,2007-04-22,8,11.649999999999999,1,441,8.0,Cluster 0
CUST0000813630,0.89,1,1,2007-09-22,2007-09-22,1,0.89,1,288,1.0,Cluster 0
CUST0000813838,246.44000000000008,12,87,2006-05-19,2008-04-24,237,20.536666666666672,707,73,19.75,Cluster 2
CUST0000813867,4.37,1,3,2007-11-07,2007-11-07,3,4.37,1,242,3.0,Cluster 0
CUST0000813931,2.11,1,2,2007-12-09,2007-12-09,2,2.11,1,210,2.0,Cluster 0
CUST0000814186,11.110000000000001,4,6,2007-07-25,2008-03-20,11,2.7775000000000003,240,108,2.75,Cluster 2
CUST0000814193,2.67,1,1,2006-09-09,2006-09-09,1,2.67,1,666,1.0,Cluster 0
CUST0000814563,1.1600000000000001,2,3,2006-11-26,2006-12-19,3,0.5800000000000001,24,565,1.5,Cluster 0
CUST0000814617,90.44999999999999,3,28,2007-05-07,2008-05-18,59,30.149999999999995,378,49,19.666666666666668,Cluster 1
CUST0000815065,0.39,1,1,2006-09-14,2006-09-14,1,0.39,1,661,1.0,Cluster 0
CUST0000815104,3.42,3,2,2006-06-01,2007-04-01,3,1.14,305,462,1.0,Cluster 0
CUST0000815470,0.43,1,1,2006-07-13,2006-07-13,1,0.43,1,724,1.0,Cluster 0
CUST0000815872,1.54,1,1,2006-09-24,2006-09-24,1,1.54,1,651,1.0,Cluster 0
CUST0000816813,8.28,1,8,2007-03-31,2007-03-31,10,8.28,1,463,10.0,Cluster 0
CUST0000816891,57.13000000000001,2,19,2007-08-07,2008-01-04,33,28.565000000000005,151,184,16.5,Cluster 1
CUST0000817000,661.7799999999997,21,123,2006-04-19,2008-06-10,439,31.51333333333332,784,26,20.904761904761905,Cluster 1
CUST0000817180,0.92,1,1,2007-08-05,2007-08-05,1,0.92,1,336,1.0,Cluster 0
CUST0000817553,281.11999999999983,18,108,2006-10-08,2008-05-29,220,15.617777777777768,600,38,12.222222222222221,Cluster 2
CUST0000817655,3.33,3,3,2006-09-28,2008-04-03,3,1.11,554,94,1.0,Cluster 2
CUST0000817762,5.87,3,2,2008-01-02,2008-06-15,3,1.9566666666666668,166,21,1.0,Cluster 2
CUST0000817773,26.240000000000002,7,7,2006-06-24,2007-08-20,7,3.7485714285714287,423,321,1.0,Cluster 0
CUST0000817787,2.45,2,3,2007-03-10,2007-03-14,3,1.225,5,480,1.5,Cluster 0
CUST0000817961,59.44,12,18,2006-04-17,2008-06-25,32,4.953333333333333,801,11,2.6666666666666665,Cluster 2
CUST0000818004,33.06999999999999,7,14,2006-09-29,2007-03-16,22,4.724285714285713,169,478,3.142857142857143,Cluster 0
CUST0000818214,1.9700000000000002,2,2,2008-01-17,2008-04-03,2,0.9850000000000001,78,94,1.0,Cluster 0
CUST0000818265,0.91,1,1,2007-12-04,2007-12-04,1,0.91,1,215,1.0,Cluster 0
CUST0000818412,1.21,1,1,2006-09-25,2006-09-25,1,1.21,1,650,1.0,Cluster 0
CUST0000818491,55.07,2,10,2006-12-25,2007-12-27,17,27.535,368,192,8.5,Cluster 2
CUST0000818732,0.36,1,1,2007-04-17,2007-04-17,1,0.36,1,446,1.0,Cluster 0
CUST0000818780,7.390000000000001,3,5,2007-10-02,2008-01-01,9,2.4633333333333334,92,187,3.0,Cluster 0
CUST0000818858,5.39,5,7,2006-06-13,2008-04-17,8,1.0779999999999998,675,80,1.6,Cluster 2
CUST0000818946,2.29,2,4,2006-09-13,2007-03-20,5,1.145,189,474,2.5,Cluster 0
CUST0000819456,0.9,1,1,2007-06-13,2007-06-13,3,0.9,1,389,3.0,Cluster 0
CUST0000819610,13.589999999999998,1,8,2007-07-09,2007-07-09,8,13.589999999999998,1,363,8.0,Cluster 0
